fecha,nivel_msnm,area_km2,volumen_Mm3,precipitacion_Mm3,afluente_corregido_Mm3,evaporacion_Mm3,descarga_orificio_Mm3,descarga_herradura_Mm3,descarga_total_Mm3,variacion_almacenamiento_Mm3,abstracciones_Mm3,regimen_estructura,evaluable
1981-07-16,3015.226,55.578,1866.376,0.250102,0.315940,0.243294,0.069525,0.000000,0.069525,-0.059390,0.312613,orificio ahogado,si
1981-07-17,3015.226,55.578,1866.317,0.469636,0.365134,0.234429,0.069525,0.000000,0.069525,-0.059390,0.590206,orificio ahogado,si
1981-07-18,3015.216,55.427,1866.257,0.157412,0.394517,0.172156,0.068833,0.000000,0.068833,-0.059390,0.370330,orificio ahogado,si
1981-07-19,3015.216,55.427,1866.198,1.285904,0.597305,0.200091,0.068833,0.000000,0.068833,-0.059390,1.673674,orificio ahogado,si
1981-07-20,3015.216,55.427,1866.139,0.440644,0.910448,0.179306,0.068833,0.000000,0.068833,-0.059390,1.162343,orificio ahogado,si
1981-07-21,3015.266,55.926,1866.079,0.026285,0.732351,0.176390,0.072217,0.000000,0.072217,-0.059390,0.569419,orificio ahogado,si
1981-07-22,3015.266,55.926,1866.020,0.015100,0.545229,0.253120,0.072217,0.000000,0.072217,-0.059390,0.294381,orificio ahogado,si
1981-07-23,3015.246,55.791,1865.960,0.039611,0.441462,0.232145,0.070886,0.000000,0.070886,-0.059390,0.237433,orificio ahogado,si
1981-07-24,3015.246,55.791,1865.901,0.032359,0.374819,0.253513,0.070886,0.000000,0.070886,-0.059390,0.142169,orificio ahogado,si
1981-07-25,3015.226,55.578,1865.842,0.000000,0.327665,0.213087,0.069525,0.000000,0.069525,-0.059390,0.104443,orificio ahogado,si
1981-07-26,3015.256,55.864,1865.782,0.100556,0.292579,0.174771,0.071555,0.000000,0.071555,-0.059390,0.206198,orificio ahogado,si
1981-07-27,3015.306,56.125,1865.723,0.037604,0.265493,0.226800,0.074799,0.028999,0.103798,-0.059390,0.031888,orificio + herradura,si
1981-07-28,3015.206,55.293,1865.664,0.101738,0.243950,0.179452,0.068133,0.000000,0.068133,-0.059390,0.157493,orificio ahogado,si
1981-07-29,3015.226,55.578,1865.604,0.153396,0.229323,0.233873,0.069525,0.000000,0.069525,-0.059390,0.138711,orificio ahogado,si
1981-07-30,3015.246,55.791,1865.545,0.055791,0.217862,0.202855,0.070886,0.000000,0.070886,-0.059390,0.059302,orificio ahogado,si
1981-07-31,3015.246,55.791,1865.485,0.363755,0.235927,0.237501,0.070886,0.000000,0.070886,-0.059390,0.350685,orificio ahogado,si
1981-08-01,3015.226,55.578,1865.426,0.156175,0.264161,0.200610,0.069525,0.000000,0.069525,-0.059390,0.209591,orificio ahogado,si
1981-08-02,3015.196,55.269,1865.407,0.040899,0.239373,0.184820,0.067424,0.000000,0.067424,-0.018717,0.046745,orificio ahogado,si
1981-08-03,3015.206,55.293,1865.389,0.037046,0.220462,0.210554,0.068133,0.000000,0.068133,-0.018717,-0.002462,orificio ahogado,si
1981-08-04,3015.206,55.293,1865.370,0.000000,0.206708,0.252328,0.068133,0.000000,0.068133,-0.018717,-0.095035,orificio ahogado,si
1981-08-05,3015.206,55.293,1865.351,0.272040,0.213658,0.249121,0.068133,0.000000,0.068133,-0.018717,0.187161,orificio ahogado,si
1981-08-06,3015.216,55.427,1865.332,0.006651,0.224650,0.174318,0.068833,0.000000,0.068833,-0.018717,0.006867,orificio ahogado,si
1981-08-07,3015.216,55.427,1865.314,0.026051,0.205247,0.231407,0.068833,0.000000,0.068833,-0.018717,-0.050226,orificio ahogado,si
1981-08-08,3015.216,55.427,1865.295,0.055427,0.192911,0.237809,0.068833,0.000000,0.068833,-0.018717,-0.039588,orificio ahogado,si
1981-08-09,3015.206,55.293,1865.276,0.043681,0.183211,0.193773,0.068133,0.000000,0.068133,-0.018717,-0.016296,orificio ahogado,si
1981-08-10,3015.196,55.269,1865.258,0.038688,0.174766,0.153897,0.067424,0.000000,0.067424,-0.018717,0.010850,orificio ahogado,si
1981-08-11,3015.196,55.269,1865.239,0.038688,0.167343,0.176143,0.067424,0.000000,0.067424,-0.018717,-0.018819,orificio ahogado,si
1981-08-12,3015.176,55.250,1865.220,0.312714,0.182069,0.186744,0.065979,0.000000,0.065979,-0.018717,0.260776,orificio ahogado,si
1981-08-13,3015.176,55.250,1865.201,0.276249,0.220505,0.185639,0.065979,0.000000,0.065979,-0.018717,0.263853,orificio ahogado,si
1981-08-14,3015.196,55.269,1865.183,0.034267,0.223651,0.168847,0.067424,0.000000,0.067424,-0.018717,0.040363,orificio ahogado,si
1981-08-15,3015.196,55.269,1865.164,0.000000,0.202873,0.204330,0.067424,0.000000,0.067424,-0.018717,-0.050164,orificio ahogado,si
1981-08-16,3015.156,55.236,1865.145,0.544624,0.247399,0.210116,0.064493,0.000000,0.064493,-0.018717,0.536130,orificio ahogado,si
1981-08-17,3015.156,55.236,1865.127,0.000000,0.304904,0.316583,0.064493,0.000000,0.064493,-0.018717,-0.057456,orificio ahogado,si
1981-08-18,3015.176,55.250,1865.108,0.276801,0.284044,0.294647,0.065979,0.000000,0.065979,-0.018717,0.218937,orificio ahogado,si
1981-08-19,3015.176,55.250,1865.089,0.038675,0.282438,0.229728,0.065979,0.000000,0.065979,-0.018717,0.044123,orificio ahogado,si
1981-08-20,3015.176,55.250,1865.070,0.000000,0.252601,0.218899,0.065979,0.000000,0.065979,-0.018717,-0.013560,orificio ahogado,si
1981-08-21,3015.166,55.242,1865.052,0.025964,0.231960,0.151364,0.065241,0.000000,0.065241,-0.018717,0.060035,orificio ahogado,si
1981-08-22,3015.166,55.242,1865.033,0.093360,0.215862,0.133024,0.065241,0.000000,0.065241,-0.018717,0.129674,orificio ahogado,si
1981-08-23,3015.166,55.242,1865.014,1.162852,0.368162,0.252016,0.065241,0.000000,0.065241,-0.018717,1.232475,orificio ahogado,si
1981-08-24,3015.156,55.236,1864.995,0.368422,0.617995,0.176091,0.064493,0.000000,0.064493,-0.018717,0.764549,orificio ahogado,si
1981-08-25,3015.156,55.236,1864.977,0.154107,0.533285,0.143723,0.064493,0.000000,0.064493,-0.018717,0.497893,orificio ahogado,si
1981-08-26,3015.176,55.250,1864.958,0.267961,0.456316,0.180446,0.065979,0.000000,0.065979,-0.018717,0.496570,orificio ahogado,si
1981-08-27,3015.176,55.250,1864.939,0.017680,0.412847,0.233596,0.065979,0.000000,0.065979,-0.018717,0.149669,orificio ahogado,si
1981-08-28,3015.176,55.250,1864.921,0.003315,0.351752,0.236911,0.065979,0.000000,0.065979,-0.018717,0.070894,orificio ahogado,si
1981-08-29,3015.256,55.864,1864.902,0.132957,0.309513,0.131979,0.071555,0.000000,0.071555,-0.018717,0.257653,orificio ahogado,si
1981-08-30,3015.256,55.864,1864.883,0.008380,0.278275,0.193877,0.071555,0.000000,0.071555,-0.018717,0.039939,orificio ahogado,si
1981-08-31,3015.226,55.578,1864.864,0.342362,0.285053,0.203166,0.069525,0.000000,0.069525,-0.018717,0.373441,orificio ahogado,si
1981-09-01,3015.216,55.427,1864.846,0.161292,0.300354,0.198013,0.068833,0.000000,0.068833,-0.018717,0.213517,orificio ahogado,si
1981-09-02,3015.156,55.236,1864.851,0.125937,0.268443,0.216358,0.064493,0.000000,0.064493,0.005623,0.107905,orificio ahogado,si
1981-09-03,3015.156,55.236,1864.857,0.030932,0.244357,0.203267,0.064493,0.000000,0.064493,0.005623,0.001905,orificio ahogado,si
1981-09-04,3015.166,55.242,1864.863,0.182300,0.231971,0.192879,0.065241,0.000000,0.065241,0.005623,0.150527,orificio ahogado,si
1981-09-05,3015.166,55.242,1864.868,0.361285,0.255004,0.217876,0.065241,0.000000,0.065241,0.005623,0.327549,orificio ahogado,si
1981-09-06,3015.166,55.242,1864.874,0.587779,0.350852,0.172771,0.065241,0.000000,0.065241,0.005623,0.694996,orificio ahogado,si
1981-09-07,3015.176,55.250,1864.879,0.063537,0.400758,0.220557,0.065979,0.000000,0.065979,0.005623,0.172137,orificio ahogado,si
1981-09-08,3015.176,55.250,1864.885,0.045305,0.334376,0.261027,0.065979,0.000000,0.065979,0.005623,0.047052,orificio ahogado,si
1981-09-09,3015.176,55.250,1864.891,0.379566,0.336064,0.231635,0.065979,0.000000,0.065979,0.005623,0.412393,orificio ahogado,si
1981-09-10,3015.186,55.258,1864.896,0.444274,0.407227,0.266786,0.066706,0.000000,0.066706,0.005623,0.512386,orificio ahogado,si
1981-09-11,3015.186,55.258,1864.902,0.072941,0.414800,0.183733,0.066706,0.000000,0.066706,0.005623,0.231679,orificio ahogado,si
1981-09-12,3015.186,55.258,1864.908,0.085650,0.348366,0.189259,0.066706,0.000000,0.066706,0.005623,0.172428,orificio ahogado,si
1981-09-13,3015.186,55.258,1864.913,0.013814,0.306328,0.248164,0.066706,0.000000,0.066706,0.005623,-0.000350,orificio ahogado,si
1981-09-14,3015.176,55.250,1864.919,0.116577,0.276117,0.243624,0.065979,0.000000,0.065979,0.005623,0.077469,orificio ahogado,si
1981-09-15,3015.176,55.250,1864.924,0.517690,0.314053,0.180915,0.065979,0.000000,0.065979,0.005623,0.579226,orificio ahogado,si
1981-09-16,3015.176,55.250,1864.930,0.261884,0.382231,0.153567,0.065979,0.000000,0.065979,0.005623,0.418946,orificio ahogado,si
1981-09-17,3015.186,55.258,1864.936,0.093386,0.348674,0.149279,0.066706,0.000000,0.066706,0.005623,0.220451,orificio ahogado,si
1981-09-18,3015.186,55.258,1864.941,0.615021,0.392371,0.213406,0.066706,0.000000,0.066706,0.005623,0.721657,orificio ahogado,si
1981-09-19,3015.196,55.269,1864.947,0.087325,0.450710,0.182139,0.067424,0.000000,0.067424,0.005623,0.282848,orificio ahogado,si
1981-09-20,3015.196,55.269,1864.953,0.150332,0.371774,0.213974,0.067424,0.000000,0.067424,0.005623,0.235084,orificio ahogado,si
1981-09-21,3015.186,55.258,1864.958,0.000000,0.323010,0.156325,0.066706,0.000000,0.066706,0.005623,0.094356,orificio ahogado,si
1981-09-22,3015.186,55.258,1864.964,0.004421,0.289200,0.160911,0.066706,0.000000,0.066706,0.005623,0.060380,orificio ahogado,si
1981-09-23,3015.176,55.250,1864.969,0.987313,0.421473,0.194424,0.065979,0.000000,0.065979,0.005623,1.142760,orificio ahogado,si
1981-09-24,3015.176,55.250,1864.975,0.124864,0.574789,0.180943,0.065979,0.000000,0.065979,0.005623,0.447108,orificio ahogado,si
1981-09-25,3015.196,55.269,1864.981,0.040346,0.448645,0.198057,0.067424,0.000000,0.067424,0.005623,0.217887,orificio ahogado,si
1981-09-26,3015.196,55.269,1864.986,0.038688,0.375501,0.184295,0.067424,0.000000,0.067424,0.005623,0.156848,orificio ahogado,si
1981-09-27,3015.186,55.258,1864.992,0.008841,0.328439,0.209897,0.066706,0.000000,0.066706,0.005623,0.055054,orificio ahogado,si
1981-09-28,3015.186,55.258,1864.998,0.051943,0.293383,0.187877,0.066706,0.000000,0.066706,0.005623,0.085119,orificio ahogado,si
1981-09-29,3015.186,55.258,1865.003,0.000000,0.266262,0.204234,0.066706,0.000000,0.066706,0.005623,-0.010301,orificio ahogado,si
1981-09-30,3015.176,55.250,1865.009,0.290061,0.267089,0.164092,0.065979,0.000000,0.065979,0.005623,0.321457,orificio ahogado,si
1981-10-01,3015.176,55.250,1865.014,0.000000,0.272966,0.228927,0.065979,0.000000,0.065979,0.005623,-0.027564,orificio ahogado,si
1981-10-02,3015.176,55.250,1864.951,0.000000,0.245368,0.225695,0.065979,0.000000,0.065979,-0.063052,0.016746,orificio ahogado,si
1981-10-03,3015.156,55.236,1864.888,0.148584,0.226692,0.268003,0.064493,0.000000,0.064493,-0.063052,0.105831,orificio ahogado,si
1981-10-04,3015.176,55.250,1864.825,0.254701,0.227357,0.255806,0.065979,0.000000,0.065979,-0.063052,0.223325,orificio ahogado,si
1981-10-05,3015.176,55.250,1864.762,0.000000,0.231667,0.211606,0.065979,0.000000,0.065979,-0.063052,0.017133,orificio ahogado,si
1981-10-06,3015.176,55.250,1864.699,0.002210,0.212358,0.209839,0.065979,0.000000,0.065979,-0.063052,0.001803,orificio ahogado,si
1981-10-07,3015.186,55.258,1864.636,0.106095,0.199223,0.241864,0.066706,0.000000,0.066706,-0.063052,0.059799,orificio ahogado,si
1981-10-08,3015.186,55.258,1864.573,0.005526,0.188708,0.175638,0.066706,0.000000,0.066706,-0.063052,0.014942,orificio ahogado,si
1981-10-09,3015.186,55.258,1864.510,0.738247,0.262230,0.240593,0.066706,0.000000,0.066706,-0.063052,0.756229,orificio ahogado,si
1981-10-10,3015.176,55.250,1864.447,0.000552,0.356521,0.222049,0.065979,0.000000,0.065979,-0.063052,0.132098,orificio ahogado,si
1981-10-11,3015.176,55.250,1864.384,0.413268,0.344697,0.159092,0.065979,0.000000,0.065979,-0.063052,0.595947,orificio ahogado,si
1981-10-12,3015.176,55.250,1864.321,0.290061,0.386240,0.216109,0.065979,0.000000,0.065979,-0.063052,0.457264,orificio ahogado,si
1981-10-13,3015.176,55.250,1864.258,0.077902,0.360700,0.192352,0.065979,0.000000,0.065979,-0.063052,0.243323,orificio ahogado,si
1981-10-14,3015.196,55.269,1864.195,1.832171,0.720880,0.203059,0.067424,0.000000,0.067424,-0.063052,2.345619,orificio ahogado,si
1981-10-15,3015.196,55.269,1864.132,0.000000,1.111834,0.270598,0.067424,0.000000,0.067424,-0.063052,0.836864,orificio ahogado,si
1981-10-16,3015.196,55.269,1864.069,0.537216,0.854315,0.209083,0.067424,0.000000,0.067424,-0.063052,1.178076,orificio ahogado,si
1981-10-17,3015.196,55.269,1864.006,0.066323,0.735308,0.201898,0.067424,0.000000,0.067424,-0.063052,0.595361,orificio ahogado,si
1981-10-18,3015.196,55.269,1863.943,0.098932,0.552279,0.219557,0.067424,0.000000,0.067424,-0.063052,0.427282,orificio ahogado,si
1981-10-19,3015.196,55.269,1863.880,0.000000,0.446436,0.206928,0.067424,0.000000,0.067424,-0.063052,0.235136,orificio ahogado,si
1981-10-20,3015.196,55.269,1863.816,0.000000,0.379033,0.192502,0.067424,0.000000,0.067424,-0.063052,0.182159,orificio ahogado,si
1981-10-21,3015.196,55.269,1863.753,0.301769,0.360475,0.237657,0.067424,0.000000,0.067424,-0.063052,0.420214,orificio ahogado,si
1981-10-22,3015.196,55.269,1863.690,0.139831,0.351925,0.287952,0.067424,0.000000,0.067424,-0.063052,0.199432,orificio ahogado,si
1981-10-23,3015.186,55.258,1863.627,0.044206,0.307762,0.220921,0.066706,0.000000,0.066706,-0.063052,0.127392,orificio ahogado,si
1981-10-24,3015.186,55.258,1863.564,0.000000,0.277089,0.204731,0.066706,0.000000,0.066706,-0.063052,0.068703,orificio ahogado,si
1981-10-25,3015.186,55.258,1863.501,0.087860,0.253835,0.268139,0.066706,0.000000,0.066706,-0.063052,0.069902,orificio ahogado,si
1981-10-26,3015.196,55.269,1863.438,0.015475,0.235038,0.173352,0.067424,0.000000,0.067424,-0.063052,0.072789,orificio ahogado,si
1981-10-27,3015.196,55.269,1863.375,0.077377,0.219508,0.172440,0.067424,0.000000,0.067424,-0.063052,0.120072,orificio ahogado,si
1981-10-28,3015.186,55.258,1863.312,0.000000,0.206463,0.189839,0.066706,0.000000,0.066706,-0.063052,0.012970,orificio ahogado,si
1981-10-29,3015.176,55.250,1863.249,0.075140,0.195334,0.203733,0.065979,0.000000,0.065979,-0.063052,0.063813,orificio ahogado,si
1981-10-30,3015.176,55.250,1863.186,0.000000,0.185736,0.204783,0.065979,0.000000,0.065979,-0.063052,-0.021974,orificio ahogado,si
1981-10-31,3015.166,55.242,1863.123,0.855705,0.280757,0.194122,0.065241,0.000000,0.065241,-0.063052,0.940150,orificio ahogado,si
1981-11-01,3015.176,55.250,1863.060,0.051382,0.404341,0.235447,0.065979,0.000000,0.065979,-0.063052,0.217349,orificio ahogado,si
1981-11-02,3015.196,55.269,1862.792,0.236552,0.347748,0.178022,0.067424,0.000000,0.067424,-0.267809,0.606663,orificio ahogado,si
1981-11-03,3015.196,55.269,1862.524,0.000000,0.322985,0.186588,0.067424,0.000000,0.067424,-0.267809,0.336782,orificio ahogado,si
1981-11-04,3015.186,55.258,1862.256,0.168537,0.290484,0.211804,0.066706,0.000000,0.066706,-0.267809,0.448320,orificio ahogado,si
1981-11-05,3015.186,55.258,1861.989,0.045312,0.267870,0.245788,0.066706,0.000000,0.066706,-0.267809,0.268497,orificio ahogado,si
1981-11-06,3015.196,55.269,1861.721,0.000000,0.245279,0.210520,0.067424,0.000000,0.067424,-0.267809,0.235144,orificio ahogado,si
1981-11-07,3015.196,55.269,1861.453,0.077377,0.227432,0.211266,0.067424,0.000000,0.067424,-0.267809,0.293927,orificio ahogado,si
1981-11-08,3015.176,55.250,1861.185,0.036465,0.212771,0.204065,0.065979,0.000000,0.065979,-0.267809,0.247001,orificio ahogado,si
1981-11-09,3015.176,55.250,1860.917,0.000000,0.200373,0.235253,0.065979,0.000000,0.065979,-0.267809,0.166950,orificio ahogado,si
1981-11-10,3015.146,55.229,1860.650,0.090024,0.189762,0.235470,0.063734,0.000000,0.063734,-0.267809,0.248390,orificio ahogado,si
1981-11-11,3015.146,55.229,1860.382,0.551740,0.235675,0.226329,0.063734,0.000000,0.063734,-0.267809,0.765161,orificio ahogado,si
1981-11-12,3015.146,55.229,1860.114,0.156299,0.295575,0.237762,0.063734,0.000000,0.063734,-0.267809,0.418186,orificio ahogado,si
1981-11-13,3015.176,55.250,1859.846,0.096135,0.256685,0.222270,0.065979,0.000000,0.065979,-0.267809,0.332381,orificio ahogado,si
1981-11-14,3015.176,55.250,1859.578,0.000000,0.233848,0.212850,0.065979,0.000000,0.065979,-0.267809,0.222829,orificio ahogado,si
1981-11-15,3015.156,55.236,1859.311,0.000000,0.217821,0.249555,0.064493,0.000000,0.064493,-0.267809,0.171582,orificio ahogado,si
1981-11-16,3015.156,55.236,1859.043,0.000000,0.204416,0.239474,0.064493,0.000000,0.064493,-0.267809,0.168257,orificio ahogado,si
1981-11-17,3015.126,55.217,1858.775,0.000000,0.192989,0.253087,0.062181,0.000000,0.062181,-0.267809,0.145531,orificio ahogado,si
1981-11-18,3015.126,55.217,1858.507,0.035891,0.183138,0.188980,0.062181,0.000000,0.062181,-0.267809,0.235677,orificio ahogado,si
1981-11-19,3015.136,55.223,1858.239,0.234146,0.185399,0.283901,0.062964,0.000000,0.062964,-0.267809,0.340488,orificio ahogado,si
1981-11-20,3015.136,55.223,1857.971,0.001657,0.190427,0.230832,0.062964,0.000000,0.062964,-0.267809,0.166097,orificio ahogado,si
1981-11-21,3015.136,55.223,1857.704,0.029820,0.177374,0.195710,0.062964,0.000000,0.062964,-0.267809,0.216329,orificio ahogado,si
1981-11-22,3015.126,55.217,1857.436,0.117612,0.168866,0.223684,0.062181,0.000000,0.062181,-0.267809,0.268423,orificio ahogado,si
1981-11-23,3015.146,55.229,1857.168,0.000000,0.161961,0.173226,0.063734,0.000000,0.063734,-0.267809,0.192809,orificio ahogado,si
1981-11-24,3015.146,55.229,1856.900,0.000000,0.155778,0.172232,0.063734,0.000000,0.063734,-0.267809,0.187620,orificio ahogado,si
1981-11-25,3015.106,55.205,1856.632,0.000000,0.150213,0.234264,0.060574,0.000000,0.060574,-0.267809,0.123183,orificio ahogado,si
1981-11-26,3015.106,55.205,1856.365,0.028707,0.145183,0.169895,0.060574,0.000000,0.060574,-0.267809,0.211229,orificio ahogado,si
1981-11-27,3015.096,55.200,1856.097,0.010488,0.140615,0.218979,0.059749,0.000000,0.059749,-0.267809,0.140185,orificio ahogado,si
1981-11-28,3015.106,55.205,1855.829,0.000000,0.136436,0.172351,0.060574,0.000000,0.060574,-0.267809,0.171319,orificio ahogado,si
1981-11-29,3015.096,55.200,1855.561,0.025944,0.132598,0.157127,0.059749,0.000000,0.059749,-0.267809,0.209475,orificio ahogado,si
1981-11-30,3015.096,55.200,1855.293,0.000000,0.129061,0.224637,0.059749,0.000000,0.059749,-0.267809,0.112485,orificio ahogado,si
1981-12-01,3015.076,55.190,1855.026,0.013246,0.125781,0.223849,0.058046,0.000000,0.058046,-0.267809,0.124940,orificio ahogado,si
1981-12-02,3015.076,55.190,1854.829,0.000000,0.122731,0.203898,0.058046,0.000000,0.058046,-0.196791,0.057578,orificio ahogado,si
1981-12-03,3015.076,55.190,1854.632,0.000000,0.119883,0.276252,0.058046,0.000000,0.058046,-0.196791,-0.017624,orificio ahogado,si
1981-12-04,3015.066,55.184,1854.435,0.000000,0.117216,0.228160,0.057166,0.000000,0.057166,-0.196791,0.028680,orificio ahogado,si
1981-12-05,3015.066,55.184,1854.238,0.000000,0.114712,0.251531,0.057166,0.000000,0.057166,-0.196791,0.002805,orificio ahogado,si
1981-12-06,3015.066,55.184,1854.042,0.000000,0.112353,0.258153,0.057166,0.000000,0.057166,-0.196791,-0.006175,orificio ahogado,si
1981-12-07,3015.066,55.184,1853.845,0.064566,0.110137,0.285856,0.057166,0.000000,0.057166,-0.196791,0.028472,orificio ahogado,si
1981-12-08,3015.076,55.190,1853.648,0.046911,0.108062,0.266676,0.058046,0.000000,0.058046,-0.196791,0.027041,orificio ahogado,si
1981-12-09,3015.056,55.179,1853.451,0.000000,0.106097,0.243368,0.056263,0.000000,0.056263,-0.196791,0.003256,orificio ahogado,si
1981-12-10,3015.056,55.179,1853.254,0.000000,0.104222,0.231642,0.056263,0.000000,0.056263,-0.196791,0.013106,orificio ahogado,si
1981-12-11,3015.046,55.174,1853.058,0.000000,0.102434,0.211704,0.055335,0.000000,0.055335,-0.196791,0.032185,orificio ahogado,si
1981-12-12,3015.026,55.165,1852.861,0.000000,0.100727,0.150849,0.053382,0.000000,0.053382,-0.196791,0.093287,orificio ahogado,si
1981-12-13,3015.026,55.165,1852.664,0.011585,0.099096,0.198787,0.053382,0.000000,0.053382,-0.196791,0.055302,orificio ahogado,si
1981-12-14,3015.026,55.165,1852.467,0.000000,0.097536,0.188361,0.053382,0.000000,0.053382,-0.196791,0.052584,orificio ahogado,si
